timestep,RightFingerJoint11z_joint,RightFingerJoint12y_joint,RightFingerJoint13y_joint,RightFingerJoint11y_joint,RightFingerJoint21y_joint,RightFingerJoint22y_joint,RightFingerJoint23y_joint,RightFingerJoint21x_joint,RightFingerJoint31y_joint,RightFingerJoint32y_joint,RightFingerJoint33y_joint,RightFingerJoint41y_joint,RightFingerJoint42y_joint,RightFingerJoint43y_joint,RightFingerJoint41x_joint,RightFingerJoint51y_joint,RightFingerJoint52y_joint,RightFingerJoint53y_joint,RightFingerJoint51x_joint,LeftFingerJoint11z_joint,LeftFingerJoint12y_joint,LeftFingerJoint13y_joint,LeftFingerJoint11y_joint,LeftFingerJoint21y_joint,LeftFingerJoint22y_joint,LeftFingerJoint23y_joint,LeftFingerJoint21x_joint,LeftFingerJoint31y_joint,LeftFingerJoint32y_joint,LeftFingerJoint33y_joint,LeftFingerJoint41y_joint,LeftFingerJoint42y_joint,LeftFingerJoint43y_joint,LeftFingerJoint41x_joint,LeftFingerJoint51y_joint,LeftFingerJoint52y_joint,LeftFingerJoint53y_joint,LeftFingerJoint51x_joint,BLNx_joint,BLNy_joint,BLNz_joint,BPx_joint,BPy_joint,BPz_joint,BTx_joint,BTy_joint,BTz_joint,BUNx_joint,BUNy_joint,BUNz_joint,LAx_joint,LAy_joint,LAz_joint,LEx_joint,LEz_joint,LHx_joint,LHy_joint,LHz_joint,LKx_joint,LSx_joint,LSy_joint,LSz_joint,LWx_joint,LWy_joint,LFx_joint,LMrot_joint,RAx_joint,RAy_joint,RAz_joint,REx_joint,REz_joint,RHx_joint,RHy_joint,RHz_joint,RKx_joint,RSx_joint,RSy_joint,RSz_joint,RWx_joint,RWy_joint,RFx_joint,RMrot_joint,RootPositionX,RootPositionY,RootPositionZ,RootRotationX,RootRotationY,RootRotationZ,Height,Mass,HandLength
0.75,-0.355335,-0.280536,-0.0841609,0.0980015,0.094344,0.0138533,0.00415598,0.0673651,0.0701488,0.0816276,0.0244883,0.0602931,0.1153,0.0615998,-0.0855242,-0.203657,0.00208561,0.000625684,-0.0600851,-0.273929,2.17156,-0.0485542,-11.0375,-0.0311913,0.0220812,0.00662436,-0.0357929,-0.0868707,0.251513,0.0754538,-0.194146,0.12097,0.0,0.0657065,-0.421568,0.162537,0.048761,0.137029,-0.245901,0.0681984,0.0826026,0.071176,-0.0139707,-0.0888132,-0.0457956,-0.0254386,0.0702053,0.221334,-0.0376773,-0.0475558,0.134511,-0.195932,-0.0547645,0.246183,-0.405814,0.117103,0.0750528,0.356391,-0.206434,0.213444,0.193939,-0.733901,-0.00711523,1.02374,-0.0338422,0.126215,0.235586,0.0785638,0.278039,0.374767,0.524659,0.124939,-0.0767521,-0.536335,-0.21957,0.142151,-0.197385,0.30231,-0.246737,-1.12391,-0.0985527,0.031115,135.895,343.301,945.032,-0.0608307,0.0283222,1.6512,1.79,78.0,18.9
0.76,-0.357525,-0.314478,-0.0943433,0.11594,0.0929359,0.0161621,0.00484864,0.0660442,0.204069,0.0843486,0.0253046,0.0581398,0.116302,0.0670753,-0.0874248,-0.198297,0.0,0.0,-0.0595128,-0.271083,2.27515,-0.0459297,-11.2958,-0.0344745,0.0189267,0.00567802,-0.0357929,-0.0902119,0.248309,0.0744926,-0.196752,0.123783,0.0,0.0629687,-0.410922,0.164405,0.0493215,0.135033,-0.246298,0.0680455,0.0912009,0.0704342,-0.0139718,-0.0888715,-0.0479297,-0.0255368,0.0704031,0.213584,-0.0378292,-0.052103,0.136132,-0.196046,-0.0506187,0.248102,-0.405607,0.117596,0.0752544,0.351239,-0.209975,0.213585,0.194743,-0.735112,-0.00610935,1.02383,-0.0377579,0.127407,0.235477,0.0779813,0.280962,0.378092,0.521914,0.124118,-0.0772313,-0.538026,-0.221459,0.141431,-0.197408,0.300653,-0.247663,-1.12589,-0.0967051,0.0287733,135.779,343.471,945.004,-0.0594612,0.0283221,1.65249,1.79,78.0,18.9
0.77,-0.356446,-0.329904,-0.0989712,0.105689,0.0858953,0.0196254,0.00588763,0.064283,0.0701488,0.0775463,0.0232639,0.0710598,0.118308,0.0615998,-0.0842572,-0.200977,0.0,0.0,-0.0577961,-0.27284,2.23575,-0.0511788,-11.4249,-0.0361162,0.020504,0.00615119,-0.0357929,-0.10469,0.245105,0.0735314,-0.190237,0.12097,0.0,0.0657065,-0.421568,0.156932,0.0470796,0.137694,-0.246824,0.0652756,0.0985624,0.0703813,-0.0133515,-0.0885276,-0.0527225,-0.0269645,0.0712367,0.216299,-0.0328688,-0.0535922,0.139153,-0.19623,-0.0377143,0.253421,-0.403971,0.123814,0.0767714,0.336998,-0.224285,0.213666,0.1971,-0.73691,-0.00651267,1.02165,-0.0305376,0.125939,0.236297,0.0895836,0.281095,0.382037,0.523032,0.123807,-0.0773617,-0.537663,-0.222677,0.1409,-0.19791,0.298673,-0.247667,-1.12565,-0.106528,0.0244236,136.027,343.797,945.062,-0.0584099,0.027991,1.65361,1.79,78.0,18.9
0.78,-0.351632,-0.298332,-0.0894995,0.103127,0.0915278,0.0103899,0.00311698,0.0634024,0.172183,0.0775463,0.0232639,0.0667531,0.111289,0.0670753,-0.0880583,-0.198297,0.0,0.0,-0.0577961,-0.273635,2.31037,-0.0433051,-11.4249,-0.0311913,0.0157723,0.00473169,-0.0332362,-0.0902119,0.243503,0.0730508,-0.198055,0.122377,0.0,0.0698131,-0.419439,0.162537,0.048761,0.137694,-0.254671,0.0652719,0.0983635,0.0694073,-0.0133627,-0.0885093,-0.0556462,-0.0270216,0.0709873,0.214394,-0.0362818,-0.0511881,0.141003,-0.196335,-0.0253058,0.254507,-0.403124,0.125742,0.0769884,0.322537,-0.23179,0.21436,0.1982,-0.738743,-0.00591207,1.02316,-0.0357559,0.127936,0.237321,0.0890657,0.282878,0.386279,0.520529,0.123475,-0.0777433,-0.540566,-0.225351,0.140611,-0.19807,0.299014,-0.253453,-1.12566,-0.10523,0.0218269,136.169,344.087,944.99,-0.05652,0.0276083,1.65464,1.79,78.0,18.9
0.8,-0.355168,-0.308019,-0.0924058,0.110814,0.0971603,0.0115444,0.00346331,0.0634024,0.114789,0.0843486,0.0253046,0.0602931,0.112292,0.0629687,-0.0899588,-0.187579,0.00834245,0.00250273,-0.0563655,-0.272673,2.20054,-0.0446174,-11.2958,-0.0344745,0.0236584,0.00709753,-0.0332362,-0.0913256,0.251513,0.0754538,-0.198055,0.122377,0.0,0.0657065,-0.41731,0.160668,0.0482005,0.138359,-0.259265,0.0662757,0.107151,0.0670977,-0.0128533,-0.0874415,-0.0633689,-0.0284943,0.0718814,0.214292,-0.0379549,-0.0503529,0.143747,-0.196586,-0.0127847,0.262327,-0.403452,0.131392,0.0783833,0.309239,-0.248006,0.21608,0.20097,-0.742829,-0.0140809,1.02142,-0.0369756,0.123624,0.238331,0.0886196,0.288021,0.391863,0.520635,0.121931,-0.0787772,-0.543744,-0.228446,0.140636,-0.198683,0.29376,-0.24857,-1.12953,-0.108391,0.0207659,136.533,344.432,945.075,-0.0530959,0.0274444,1.65689,1.79,78.0,18.9
0.81,-0.355234,-0.273218,-0.0819654,0.105689,0.0957522,0.0126988,0.00380965,0.0647233,0.153052,0.0734649,0.0220395,0.0581398,0.118308,0.0643376,-0.0874248,-0.198297,-0.00208561,-0.000625684,-0.0586545,-0.26464,2.24096,-0.0419929,-11.2312,-0.0393995,0.020504,0.00615119,-0.0366451,-0.102463,0.245105,0.0735314,-0.200661,0.126596,0.0,0.0643376,-0.423697,0.166273,0.049882,0.137029,-0.264874,0.0662788,0.111475,0.0644076,-0.0128413,-0.0871838,-0.0641196,-0.028572,0.0723677,0.212647,-0.0376234,-0.0511313,0.144499,-0.200384,-0.00267873,0.262582,-0.405103,0.13544,0.0783165,0.29776,-0.258318,0.216478,0.202008,-0.746145,-0.0159464,1.02452,-0.0381413,0.128918,0.237538,0.0974057,0.288821,0.395549,0.519129,0.121156,-0.0792476,-0.543755,-0.228926,0.139977,-0.198716,0.291251,-0.250431,-1.13136,-0.110881,0.0213136,136.696,344.553,945.085,-0.0518778,0.0273229,1.65774,1.79,78.0,18.9
0.8200000000000001,-0.355234,-0.301561,-0.0904683,0.105689,0.0957522,0.0173166,0.00519497,0.0607607,0.165806,0.0802672,0.0240802,0.0624465,0.113295,0.0615998,-0.0874248,-0.200977,0.0,0.0,-0.0586545,-0.265268,2.18916,-0.0446174,-11.102,-0.0410411,0.0220812,0.00662436,-0.0357929,-0.0991217,0.245105,0.0735314,-0.203267,0.12519,0.0,0.0657065,-0.432214,0.168141,0.0504424,0.137694,-0.266102,0.0662788,0.117796,0.0644076,-0.0129013,-0.0867248,-0.0677194,-0.0286396,0.0730462,0.212122,-0.0400618,-0.0535435,0.143818,-0.202345,0.00167511,0.267324,-0.401579,0.145049,0.0807293,0.290078,-0.277891,0.21763,0.202312,-0.746126,-0.00748309,1.02042,-0.027315,0.12971,0.238151,0.0968683,0.291411,0.400424,0.517545,0.120734,-0.079452,-0.544178,-0.229018,0.139056,-0.199508,0.28759,-0.245176,-1.13249,-0.110974,0.0133298,136.81,344.588,945.089,-0.0513106,0.0273229,1.6589,1.79,78.0,18.9
0.8300000000000001,-0.35271,-0.30558,-0.0916739,0.113377,0.094344,0.0138533,0.00415598,0.0629621,0.0701488,0.0843486,0.0253046,0.0602931,0.118308,0.0615998,-0.0848907,-0.198297,0.00208561,0.000625684,-0.0592267,-0.262339,2.15909,-0.0446174,-11.2958,-0.0410411,0.0173495,0.00520485,-0.0357929,-0.123624,0.251513,0.0754538,-0.207176,0.128003,0.0,0.0643376,-0.427955,0.171878,0.0515634,0.14102,-0.276753,0.0662867,0.12161,0.0632882,-0.0130758,-0.086778,-0.07112,-0.0287683,0.0734448,0.217312,-0.0420478,-0.0531329,0.14657,-0.198631,0.00836158,0.269198,-0.405466,0.148077,0.0807098,0.27907,-0.287333,0.219298,0.202725,-0.745191,-0.0161346,1.0204,-0.0231325,0.131537,0.238833,0.100273,0.292853,0.403261,0.519498,0.119261,-0.0797565,-0.545135,-0.22969,0.139032,-0.200296,0.287563,-0.248755,-1.13277,-0.118393,0.0107992,137.001,344.702,945.065,-0.0492153,0.0271569,1.65954,1.79,78.0,18.9
0.85,-0.35887,-0.295892,-0.0887677,0.105689,0.0929359,0.0150077,0.00450231,0.0669248,0.13392,0.0802672,0.0240802,0.0645998,0.116302,0.0643376,-0.0874248,-0.198297,0.00834245,0.00250273,-0.0589406,-0.248364,2.23781,-0.0459297,-11.5541,-0.0410411,0.0299673,0.0089902,-0.0383495,-0.110259,0.257921,0.0773762,-0.224115,0.12941,0.0,0.0629687,-0.447118,0.181219,0.0543657,0.14102,-0.279198,0.0659317,0.128771,0.0603779,-0.0133039,-0.0859673,-0.0781304,-0.0293644,0.0745535,0.211697,-0.0401997,-0.0512385,0.147495,-0.201484,0.0332859,0.277834,-0.408022,0.157056,0.0794934,0.247152,-0.313593,0.220888,0.205721,-0.74778,-0.0222805,1.01788,-0.00337593,0.143643,0.237776,0.108694,0.295467,0.413957,0.521986,0.117314,-0.0808104,-0.546242,-0.231404,0.138491,-0.200767,0.277224,-0.259017,-1.13146,-0.116444,0.00684694,137.368,344.721,945.122,-0.0460807,0.0269877,1.66181,1.79,78.0,18.9
0.86,-0.355134,-0.299911,-0.0899734,0.113377,0.0915278,0.0173166,0.00519497,0.0638427,0.17856,0.0734649,0.0220395,0.0559865,0.112292,0.0629687,-0.0886918,-0.203657,0.0,0.0,-0.0580822,-0.238531,2.27713,-0.0459297,-11.9415,-0.0459661,0.0299673,0.0089902,-0.0349406,-0.110259,0.246707,0.074012,-0.228024,0.137849,0.0,0.071182,-0.451376,0.183087,0.0549262,0.143681,-0.28642,0.0659361,0.131404,0.0573397,-0.0131676,-0.0859673,-0.079368,-0.0294048,0.0741866,0.212771,-0.0401538,-0.0506427,0.1491,-0.202252,0.0372902,0.280879,-0.415084,0.160325,0.0792672,0.236823,-0.32283,0.221194,0.206476,-0.746896,-0.0166776,1.01406,-0.00345469,0.136615,0.237201,0.108995,0.296404,0.416852,0.519828,0.116168,-0.0815213,-0.549716,-0.232546,0.136979,-0.202005,0.276123,-0.254973,-1.1319,-0.119133,0.00531605,137.421,344.522,945.276,-0.0441813,0.0269877,1.66402,1.79,78.0,18.9
0.87,-0.352877,-0.278097,-0.0834291,0.100564,0.0915278,0.0196254,0.00588763,0.0664845,0.0956574,0.0748253,0.0224476,0.0645998,0.116302,0.0657065,-0.0880583,-0.203657,0.00208561,0.000625684,-0.0606573,-0.220164,2.1932,-0.0459297,-11.877,-0.0525326,0.0410079,0.0123024,-0.0392017,-0.13142,0.261125,0.0783374,-0.250175,0.150509,0.0,0.0752886,-0.470538,0.192429,0.0577286,0.13969,-0.289385,0.0647411,0.135688,0.0556287,-0.0128075,-0.0850467,-0.0836737,-0.0298782,0.0746349,0.214612,-0.0400414,-0.0507521,0.151308,-0.209243,0.0418892,0.287899,-0.421985,0.167187,0.0802201,0.225506,-0.342211,0.221375,0.208271,-0.746485,-0.0275269,1.01449,0.00512052,0.144719,0.239473,0.109117,0.299708,0.421906,0.519243,0.115167,-0.0830477,-0.55258,-0.233403,0.136466,-0.203121,0.272424,-0.260683,-1.13787,-0.120317,0.00637833,137.516,344.233,945.272,-0.0421186,0.0269877,1.66481,1.79,78.0,18.9
0.88,-0.351498,-0.311248,-0.0933745,0.113377,0.0957522,0.0138533,0.00415598,0.0638427,0.114789,0.0870695,0.0261208,0.0645998,0.113295,0.0629687,-0.0874248,-0.200977,0.00417122,0.00125137,-0.0577961,-0.192214,2.33407,-0.047242,-12.3936,-0.0607409,0.0583575,0.0175072,-0.0417583,-0.151467,0.280349,0.0841046,-0.274932,0.170202,0.0,0.0766575,-0.487571,0.216716,0.0650147,0.147672,-0.29395,0.0661852,0.137847,0.0513704,-0.0128729,-0.0838609,-0.0845056,-0.0298826,0.0743668,0.212694,-0.0412725,-0.0497425,0.14954,-0.216212,0.0469705,0.29584,-0.417276,0.169006,0.0796682,0.211269,-0.351591,0.221396,0.208982,-0.744644,-0.0250713,1.01283,0.0182465,0.150657,0.23971,0.106672,0.303919,0.423358,0.521267,0.113445,-0.0842043,-0.558575,-0.234032,0.135438,-0.204462,0.270971,-0.253379,-1.13638,-0.121105,0.00755463,137.563,343.918,945.435,-0.0396098,0.0269651,1.66557,1.79,78.0,18.9
0.9,-0.333418,-0.284555,-0.0853666,0.105689,0.0901197,0.0161621,0.00484864,0.0647233,0.0765259,0.0775463,0.0232639,0.0581398,0.117305,0.058862,-0.0918594,-0.209016,-0.00208561,-0.000625684,-0.0580822,-0.155644,2.53598,-0.047242,-13.6205,-0.0755157,0.0867476,0.0260243,-0.0460194,-0.155922,0.296368,0.0889105,-0.310113,0.203961,0.0,0.0739198,-0.517379,0.231662,0.0694985,0.150333,-0.310593,0.0659891,0.141745,0.0454321,-0.0122882,-0.0814303,-0.0885775,-0.0299718,0.0752709,0.221319,-0.0398074,-0.0478441,0.153405,-0.216905,0.0474239,0.316739,-0.409931,0.185278,0.0797646,0.192423,-0.389326,0.221231,0.210853,-0.743665,-0.0362252,1.01074,0.0519386,0.16165,0.236924,0.108855,0.31483,0.436698,0.528656,0.111356,-0.0879239,-0.569002,-0.231457,0.132941,-0.207663,0.255133,-0.25574,-1.13225,-0.121652,0.0128808,138.004,342.431,945.687,-0.0361354,0.0272709,1.66715,1.79,78.0,18.9
0.91,-0.333351,-0.308019,-0.0924058,0.110814,0.0971603,0.0196254,0.00588763,0.0634024,0.114789,0.0816276,0.0244883,0.0559865,0.114297,0.0629687,-0.0880583,-0.222415,-0.0104281,-0.00312842,-0.0566516,-0.105894,2.9161,-0.047242,-15.1058,-0.0886488,0.124601,0.0373803,-0.0570981,-0.157036,0.35404,0.106212,-0.3479,0.24616,0.0,0.0670753,-0.557833,0.252212,0.0756637,0.148337,-0.311478,0.0670677,0.143938,0.0440502,-0.0122553,-0.0821794,-0.0910461,-0.0301466,0.075701,0.218935,-0.0426338,-0.0477845,0.158829,-0.217877,0.0401196,0.320025,-0.417061,0.191585,0.0817551,0.187838,-0.399367,0.220358,0.215114,-0.743095,-0.037877,1.02155,0.0503081,0.16266,0.233594,0.105472,0.320395,0.441259,0.530706,0.110806,-0.0886338,-0.575042,-0.229885,0.131665,-0.209395,0.253913,-0.253246,-1.13308,-0.113736,0.0129146,138.207,342.152,945.876,-0.0357297,0.0271494,1.66781,1.79,78.0,18.9
0.92,-0.315371,-0.282976,-0.0848927,0.095439,0.0929359,0.0207799,0.00623396,0.0656039,0.153052,0.0870695,0.0261208,0.0581398,0.114297,0.0615998,-0.0874248,-0.225094,0.0,0.0,-0.0583683,-0.0550945,3.61111,-0.0524911,-17.6243,-0.0886488,0.170341,0.0511022,-0.060507,-0.177083,0.37006,0.111018,-0.40002,0.302425,0.0,0.0602309,-0.594028,0.269026,0.0807079,0.147007,-0.313317,0.0670694,0.148936,0.0376728,-0.0112293,-0.0829254,-0.0913092,-0.0307316,0.0754695,0.214078,-0.0427731,-0.0468269,0.160228,-0.219553,0.0314478,0.343727,-0.402526,0.196921,0.0827144,0.183869,-0.413215,0.216286,0.217953,-0.736736,-0.0459591,1.02204,0.0616842,0.165345,0.235599,0.110493,0.3251,0.448548,0.534335,0.109368,-0.0915051,-0.582361,-0.229278,0.130909,-0.21098,0.247045,-0.253694,-1.12976,-0.123298,0.0161515,138.381,341.098,946.051,-0.0329158,0.0275991,1.66927,1.79,78.0,18.9
0.93,-0.305675,-0.260301,-0.0780904,0.095439,0.0915278,0.0253976,0.00761929,0.0664845,0.0892802,0.0816276,0.0244883,0.0473732,0.113295,0.0547554,-0.0899588,-0.219735,0.0,0.0,-0.0595128,-0.000654654,4.31023,-0.0643016,-20.4011,-0.073874,0.203462,0.0610387,-0.0630636,-0.164832,0.41011,0.123033,-0.445624,0.34181,0.0,0.0451732,-0.625965,0.293313,0.087994,0.139024,-0.317265,0.0680205,0.151663,0.0352212,-0.011214,-0.0815881,-0.0943506,-0.0315195,0.0754779,0.214829,-0.0470614,-0.0471382,0.161868,-0.223582,0.0266324,0.367451,-0.419417,0.199317,0.0824063,0.175152,-0.419261,0.212595,0.220822,-0.722696,-0.060825,1.02359,0.078089,0.170401,0.234475,0.111475,0.331052,0.461689,0.545008,0.108048,-0.0939907,-0.586889,-0.227804,0.128435,-0.212489,0.233877,-0.260481,-1.11849,-0.122518,0.0154813,138.144,340.056,946.173,-0.031148,0.0284354,1.66891,1.79,78.0,18.9
0.9500000000000001,-0.27315,-0.195578,-0.0586734,0.0800634,0.101385,0.0288609,0.00865828,0.0691262,0.114789,0.0884299,0.026529,0.0409132,0.1153,0.0602309,-0.0886918,-0.225094,-0.00834245,-0.00250273,-0.0595128,0.119942,6.1519,-0.0747998,-26.7297,-0.0755157,0.23343,0.0700289,-0.064768,-0.162604,0.469384,0.140815,-0.471684,0.416362,0.0,-0.0109511,-0.63661,0.349361,0.104808,0.112417,-0.315229,0.0653221,0.159487,0.0326933,-0.0113567,-0.0798517,-0.103988,-0.0308545,0.0757816,0.206271,-0.0446848,-0.049032,0.170367,-0.225214,0.0152158,0.406245,-0.419749,0.200866,0.0817332,0.158995,-0.422364,0.205675,0.230226,-0.713869,-0.0685468,1.03172,0.081821,0.178507,0.231223,0.121155,0.342817,0.483498,0.556302,0.105651,-0.098572,-0.594498,-0.224961,0.12526,-0.217305,0.216459,-0.251726,-1.10897,-0.124728,0.00699498,137.845,337.717,946.566,-0.0277366,0.0287291,1.66695,1.79,78.0,18.9
0.96,-0.244363,-0.143841,-0.0431524,0.0570002,0.0971603,0.036942,0.0110826,0.0691262,0.0637716,0.0870695,0.0261208,0.0172266,0.114297,0.0629687,-0.0848907,-0.246532,-0.00625684,-0.00187705,-0.0563655,0.162414,6.70912,-0.0734875,-28.9253,-0.0804406,0.230275,0.0690826,-0.0673247,-0.151467,0.487005,0.146102,-0.483411,0.445901,0.0,-0.0191644,-0.649385,0.373648,0.112094,0.10643,-0.310381,0.067395,0.162665,0.0317154,-0.0121313,-0.0789982,-0.106899,-0.030599,0.0747882,0.187715,-0.0434801,-0.0476021,0.175158,-0.224941,0.00785178,0.423298,-0.422676,0.204343,0.0833912,0.155053,-0.424637,0.202705,0.234933,-0.707916,-0.0743961,1.03896,0.0704536,0.176217,0.230866,0.124578,0.345675,0.491602,0.547872,0.104757,-0.100106,-0.598652,-0.22314,0.123507,-0.219175,0.216241,-0.247451,-1.10318,-0.127991,0.00405797,137.629,336.749,946.774,-0.0266249,0.0288672,1.66561,1.79,78.0,18.9
0.97,-0.21086,-0.0848568,-0.025457,0.0236866,0.0971603,0.0496408,0.0148922,0.0713277,0.114789,0.0884299,0.026529,0.00645998,0.111289,0.0643376,-0.0848907,-0.254571,-0.0104281,-0.00312842,-0.0560794,0.194342,7.06019,-0.0839857,-30.6689,-0.078799,0.24447,0.0733411,-0.0681769,-0.160377,0.498219,0.149466,-0.51338,0.46278,0.0,-0.0177955,-0.664289,0.397935,0.11938,0.107095,-0.31066,0.056351,0.162592,0.0261154,-0.0126108,-0.0789861,-0.107632,-0.0296314,0.0729504,0.190897,-0.0268623,-0.0414992,0.176229,-0.224664,-0.000484179,0.448106,-0.436486,0.207337,0.0848083,0.152339,-0.423587,0.196469,0.24312,-0.701181,-0.0940898,1.05696,0.0654496,0.182894,0.22575,0.123393,0.353931,0.503699,0.55279,0.103484,-0.101155,-0.603712,-0.219977,0.122515,-0.221911,0.210257,-0.236574,-1.09716,-0.114713,0.00202181,137.888,335.58,946.87,-0.0255674,0.0284987,1.66425,1.79,78.0,18.9
0.98,-0.17241,-0.029891,-0.00896731,-0.00193925,0.101385,0.0611852,0.0183556,0.0766113,0.0,0.0952322,0.0285697,0.00215333,0.109284,0.0574932,-0.0791891,-0.249212,-0.0125137,-0.0037541,-0.0537904,0.227609,7.46408,-0.0879225,-32.6062,-0.0755157,0.250779,0.0752338,-0.0707335,-0.158149,0.531861,0.159558,-0.540743,0.485286,0.0,-0.0177955,-0.677064,0.42409,0.127227,0.111752,-0.333873,0.0524519,0.162391,0.0231283,-0.0138233,-0.078324,-0.108411,-0.0288569,0.074324,0.211824,-0.0297792,-0.03587,0.173306,-0.22337,-0.00616964,0.470491,-0.443377,0.204534,0.0838359,0.147878,-0.412559,0.191675,0.249657,-0.697928,-0.0985824,1.06172,0.0700108,0.183544,0.226627,0.123229,0.357545,0.518988,0.55729,0.103773,-0.104165,-0.605012,-0.218936,0.119045,-0.224744,0.203459,-0.243129,-1.08933,-0.123487,0.00467667,137.69,334.086,947.092,-0.0245787,0.0296183,1.66063,1.79,78.0,18.9
1.0,-0.12463,0.105944,0.0317832,-0.0557535,0.105609,0.0865828,0.0259749,0.0858574,-0.0255086,0.0965927,0.0289778,-0.00861331,0.105274,0.0574932,-0.075388,-0.238493,-0.0229417,-0.00688252,-0.0474958,0.270582,7.9654,-0.0866103,-34.4144,-0.073874,0.257088,0.0771265,-0.0715857,-0.160377,0.549483,0.164845,-0.568106,0.510606,0.0,-0.0150577,-0.689839,0.461455,0.138436,0.113082,-0.333116,0.0568472,0.161478,0.0145198,-0.0129692,-0.076621,-0.10916,-0.0283119,0.0699877,0.200105,-0.0374467,-0.024208,0.171445,-0.215506,-0.0115001,0.520124,-0.476779,0.203661,0.0851166,0.139205,-0.396202,0.18275,0.26444,-0.680176,-0.131391,1.0778,0.0356215,0.163572,0.22386,0.129326,0.36267,0.547682,0.572659,0.101927,-0.106673,-0.607072,-0.215354,0.11473,-0.228685,0.187954,-0.249849,-1.0693,-0.127298,0.00714083,137.28,331.13,947.426,-0.0228389,0.0285779,1.65559,1.79,78.0,18.9
1.01,-0.121162,0.116421,0.0349263,-0.0685664,0.102793,0.102745,0.0308235,0.091141,0.038263,0.0925113,0.0277534,-0.00861331,0.105274,0.0547554,-0.0665188,-0.214376,-0.0437978,-0.0131394,-0.0483542,0.30414,8.24816,-0.0813611,-35.5122,-0.0705907,0.279169,0.0837508,-0.0784034,-0.155922,0.575115,0.172535,-0.57853,0.530298,0.0,-0.00136888,-0.694097,0.491347,0.147404,0.113082,-0.345534,0.0446686,0.161569,0.013714,-0.0127788,-0.0726538,-0.112062,-0.0282965,0.0690773,0.212067,-0.0245356,-0.0162902,0.164497,-0.216923,-0.0164009,0.541166,-0.491123,0.198565,0.0855673,0.143093,-0.378028,0.183953,0.267919,-0.668963,-0.148368,1.08729,0.0268379,0.160599,0.221271,0.123848,0.365944,0.558964,0.580861,0.102403,-0.108154,-0.601375,-0.214271,0.112764,-0.231595,0.185019,-0.264638,-1.069,-0.123119,0.00699961,136.94,329.385,947.601,-0.0227382,0.0285087,1.64839,1.79,78.0,18.9
1.02,-0.120284,0.165718,0.0497155,-0.0941923,0.0971603,0.101591,0.0304772,0.094223,0.0127543,0.0965927,0.0289778,0.00215333,0.106276,0.0602309,-0.0582832,-0.192938,-0.0354554,-0.0106366,-0.0463513,0.333012,8.48844,-0.0695507,-36.5454,-0.0574576,0.305982,0.0917947,-0.0826645,-0.164832,0.592737,0.177821,-0.590257,0.542958,0.0,-0.00273777,-0.694097,0.513766,0.15413,0.113747,-0.347383,0.0497108,0.161779,0.0118501,-0.0135121,-0.0707606,-0.11276,-0.0276417,0.0664534,0.203236,-0.0346864,-0.0123805,0.158661,-0.212081,-0.0174963,0.562772,-0.498984,0.199168,0.0864046,0.138723,-0.371775,0.180755,0.277587,-0.668029,-0.153058,1.08808,-0.00481108,0.149777,0.219118,0.129001,0.367493,0.569404,0.577881,0.102156,-0.109168,-0.601628,-0.213078,0.111879,-0.232102,0.180861,-0.266774,-1.06331,-0.12338,0.0109474,136.615,327.991,947.704,-0.0224423,0.027948,1.64517,1.79,78.0,18.9
1.03,-0.12392,0.188393,0.0565178,-0.0941923,0.0999765,0.105054,0.0315162,0.101708,-0.0318858,0.0993136,0.0297941,-0.00430665,0.104271,0.0533865,-0.051948,-0.17418,-0.0396266,-0.011888,-0.0443485,0.3618,8.80436,-0.0629893,-37.6432,-0.0377578,0.323332,0.0969996,-0.0920388,-0.147012,0.608757,0.182627,-0.588954,0.559837,0.0,0.00410665,-0.679193,0.536184,0.160855,0.114412,-0.348486,0.026738,0.161736,0.00426155,-0.0145831,-0.0700729,-0.109186,-0.0256001,0.0615431,0.197676,0.00217508,-0.00600829,0.145766,-0.218896,-0.0252538,0.586845,-0.521298,0.199099,0.0870829,0.14291,-0.362901,0.181043,0.282303,-0.652866,-0.174355,1.08771,-0.0167677,0.148824,0.22132,0.114292,0.368979,0.58592,0.570983,0.101469,-0.110819,-0.603843,-0.210781,0.108267,-0.235349,0.178499,-0.260813,-1.05459,-0.125479,0.0242216,136.487,326.073,947.797,-0.0217632,0.0280982,1.64303,1.79,78.0,18.9
1.05,-0.127556,0.188393,0.0565178,-0.0941923,0.094344,0.116598,0.0349795,0.111835,0.0446401,0.103395,0.0310185,0.0,0.106276,0.0615998,-0.051948,-0.136664,-0.037541,-0.0112623,-0.0406289,0.427115,9.1803,-0.0551156,-39.3868,0.0131332,0.362763,0.108829,-0.102265,-0.120283,0.650409,0.195123,-0.545955,0.572497,0.0,0.00684442,-0.651514,0.556735,0.16702,0.117073,-0.360865,0.0381613,0.161536,0.00170323,-0.0127715,-0.0729391,-0.115345,-0.0282845,0.0617785,0.203651,-0.032022,0.00453822,0.122309,-0.209556,-0.035304,0.633873,-0.529399,0.191881,0.0870879,0.153158,-0.338868,0.179752,0.301821,-0.647782,-0.17386,1.07569,-0.022642,0.135171,0.215788,0.121608,0.370363,0.620112,0.554173,0.100426,-0.114105,-0.595773,-0.207797,0.0987448,-0.241984,0.178822,-0.263286,-1.04663,-0.116986,0.0187969,135.532,322.155,947.891,-0.0207103,0.0276027,1.63556,1.79,78.0,18.9
